#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
data/genomes/EHEC_Pathogen.fasta	NC_002695.2	694394	695596	+	fes	1-1203/1203	===============	0/0	100.00	96.76	vfdb	WP_000125846	(fes) enterobactin/ferric enterobactin esterase [Enterobactin (VF0228) - Nutritional/Metabolic factor (VFC0272)] [Escherichia coli CFT073]	
data/genomes/EHEC_Pathogen.fasta	NC_002695.2	695814	699667	+	entF	1-3854/3882	========/======	2/2	99.25	95.72	vfdb	WP_000077767	(entF) enterobactin synthase multienzyme complex component ATP-dependent [Enterobactin (VF0228) - Nutritional/Metabolic factor (VFC0272)] [Escherichia coli CFT073]	
data/genomes/EHEC_Pathogen.fasta	NC_002695.2	699911	701044	+	fepE	1-1134/1134	===============	0/0	100.00	94.53	vfdb	WP_000096764	(fepE) LPS O-antigen length regulator [Enterobactin (VF0228) - Nutritional/Metabolic factor (VFC0272)] [Escherichia coli CFT073]	
data/genomes/EHEC_Pathogen.fasta	NC_002695.2	701041	701856	-	fepC	1-816/816	===============	0/0	100.00	96.32	vfdb	WP_000140634	(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228) - Nutritional/Metabolic factor (VFC0272)] [Escherichia coli CFT073]	
data/genomes/EHEC_Pathogen.fasta	NC_002695.2	701853	702845	-	fepG	1-993/993	===============	0/0	100.00	94.16	vfdb	WP_000640938	(fepG) iron-enterobactin ABC transporter permease [Enterobactin (VF0228) - Nutritional/Metabolic factor (VFC0272)] [Escherichia coli CFT073]	
data/genomes/EHEC_Pathogen.fasta	NC_002695.2	702842	703846	-	fepD	1-1005/1005	===============	0/0	100.00	96.62	vfdb	WP_001443194	(fepD) ferrienterobactin ABC transporter permease [Enterobactin (VF0228) - Nutritional/Metabolic factor (VFC0272)] [Escherichia coli CFT073]	
data/genomes/EHEC_Pathogen.fasta	NC_002695.2	703957	705207	+	entS	1-1251/1251	===============	0/0	100.00	96.40	vfdb	WP_001041793	(entS) enterobactin exporter iron-regulated [Enterobactin (VF0228) - Nutritional/Metabolic factor (VFC0272)] [Escherichia coli CFT073]	
data/genomes/EHEC_Pathogen.fasta	NC_002695.2	705211	706167	-	fepB	1-957/957	===============	0/0	100.00	97.60	vfdb	WP_001234311	(fepB) ferrienterobactin ABC transporter periplasmic binding protein [Enterobactin (VF0228) - Nutritional/Metabolic factor (VFC0272)] [Escherichia coli CFT073]	
data/genomes/EHEC_Pathogen.fasta	NC_002695.2	706356	707531	+	entC	1-1176/1176	===============	0/0	100.00	98.13	vfdb	WP_001336900	(entC) isochorismate synthase 1 [Enterobactin (VF0228) - Nutritional/Metabolic factor (VFC0272)] [Escherichia coli CFT073]	
data/genomes/EHEC_Pathogen.fasta	NC_002695.2	707541	709151	+	entE	1-1611/1611	===============	0/0	100.00	95.41	vfdb	WP_000026784	(entE) 23-dihydroxybenzoate-AMP ligase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228) - Nutritional/Metabolic factor (VFC0272)] [Escherichia coli CFT073]	
data/genomes/EHEC_Pathogen.fasta	NC_002695.2	709165	710022	+	entB	1-858/858	===============	0/0	100.00	98.14	vfdb	WP_001007140	(entB) isochorismatase [Enterobactin (VF0228) - Nutritional/Metabolic factor (VFC0272)] [Escherichia coli CFT073]	
data/genomes/EHEC_Pathogen.fasta	NC_002695.2	710022	710768	+	entA	1-747/747	===============	0/0	100.00	96.12	vfdb	WP_000348393	(entA) 23-dihydro-23-dihydroxybenzoate dehydrogenase EntA [Enterobactin (VF0228) - Nutritional/Metabolic factor (VFC0272)] [Escherichia coli CFT073]	
data/genomes/EHEC_Pathogen.fasta	NC_002695.2	924622	925602	+	nleB2	1-981/981	===============	0/0	100.00	100.00	vfdb	WP_000950813	(nleB2) Type III secretion system effector NleB2 [TTSS secreted effectors (VF1110) - Effector delivery system (VFC0086)] [Escherichia coli O157:H7 str. EDL933]	
data/genomes/EHEC_Pathogen.fasta	NC_002695.2	925636	926655	+	nleC	1-1020/1020	===============	0/0	100.00	100.00	vfdb	WP_115801843	(nleC) Type III secretion system effector NleC  zinc metalloprotease  [TTSS secreted effectors (VF1110) - Effector delivery system (VFC0086)] [Escherichia coli O157:H7 str. EDL933]	
data/genomes/EHEC_Pathogen.fasta	NC_002695.2	927483	928364	+	nleH1	1-882/882	===============	0/0	100.00	100.00	vfdb	WP_000951026	(nleH1) Type III secretion system effector NleH1 [TTSS secreted effectors (VF1110) - Effector delivery system (VFC0086)] [Escherichia coli O157:H7 str. EDL933]	
data/genomes/EHEC_Pathogen.fasta	NC_002695.2	928595	929293	+	nleD	1-699/699	===============	0/0	100.00	99.86	vfdb	WP_001247926	(nleD) Type III secretion system effector NleD [TTSS secreted effectors (VF1110) - Effector delivery system (VFC0086)] [Escherichia coli O157:H7 str. EDL933]	
data/genomes/EHEC_Pathogen.fasta	NC_002695.2	955215	957227	+	espX2	1-2013/2013	===============	0/0	100.00	99.95	vfdb	WP_010904544	(espX2) Type III secretion system effector EspX2 [TTSS secreted effectors (VF1110) - Effector delivery system (VFC0086)] [Escherichia coli O157:H7 str. EDL933]	
data/genomes/EHEC_Pathogen.fasta	NC_002695.2	1148485	1149525	-	ompA	1-1041/1041	===============	0/0	100.00	98.08	vfdb	AAF37887	(ompA) outer membrane protein A [OmpA (VF0236) - Invasion (VFC0083)] [Escherichia coli O18:K1:H7 str. RS218]	
data/genomes/EHEC_Pathogen.fasta	NC_002695.2	1209252	1210285	-	tccP2	1-1034/1034	===============	0/0	100.00	100.00	vfdb		(tccP2) Tir-cytoskeleton coupling protein TccP2 [TTSS secreted effectors (VF1110) - Effector delivery system (VFC0086)] [Escherichia coli O157:H7 str. EDL933]	
data/genomes/EHEC_Pathogen.fasta	NC_002695.2	1267107	1268066	+	stx2A	1-960/960	===============	0/0	100.00	100.00	vfdb	WP_000649753	(stx2A) shiga-like toxin II A subunit encoded by bacteriophage BP-933W [Stx (VF0206) - Exotoxin (VFC0235)] [Escherichia coli O157:H7 str. EDL933]	
data/genomes/EHEC_Pathogen.fasta	NC_002695.2	1268078	1268347	+	stx2B	1-270/270	===============	0/0	100.00	100.00	vfdb	WP_000738068	(stx2B) shiga-like toxin II B subunit encoded by bacteriophage BP-933W [Stx (VF0206) - Exotoxin (VFC0235)] [Escherichia coli O157:H7 str. EDL933]	
data/genomes/EHEC_Pathogen.fasta	NC_002695.2	1460132	1460965	-	cgsG	1-834/834	===============	0/0	100.00	97.00	vfdb	WP_001189322	(cgsG) curli production assembly/transport protein CsgG [Curli fibers (VF1138) - Adherence (VFC0001)] [Escherichia coli O25b:H4-ST131]	
data/genomes/EHEC_Pathogen.fasta	NC_002695.2	1460992	1461408	-	cgsF	1-417/417	===============	0/0	100.00	98.56	vfdb	WP_001264082	(cgsF) curli production assembly/transport protein CsgF [Curli fibers (VF1138) - Adherence (VFC0001)] [Escherichia coli O25b:H4-ST131]	
data/genomes/EHEC_Pathogen.fasta	NC_002695.2	1461433	1461822	-	cgsE	1-390/390	===============	0/0	100.00	98.20	vfdb	WP_000833288	(cgsE) curli production assembly/transport protein CsgE [Curli fibers (VF1138) - Adherence (VFC0001)] [Escherichia coli O25b:H4-ST131]	
data/genomes/EHEC_Pathogen.fasta	NC_002695.2	1461827	1462477	-	cgsD	1-651/651	===============	0/0	100.00	98.92	vfdb	WP_000481500	(cgsD) transcriptional regulator CsgD [Curli fibers (VF1138) - Adherence (VFC0001)] [Escherichia coli O25b:H4-ST131]	
data/genomes/EHEC_Pathogen.fasta	NC_002695.2	1463231	1463686	+	csgB	1-456/456	===============	0/0	100.00	99.56	vfdb	WP_000791650	(csgB) curlin minor subunit CsgB [Curli fibers (VF1138) - Adherence (VFC0001)] [Escherichia coli O25b:H4-ST131]	
data/genomes/EHEC_Pathogen.fasta	NC_002695.2	1463727	1464185	+	csgA	1-459/459	===============	0/0	100.00	92.16	vfdb	WP_000771429	(csgA) curlin major subunit CsgA [Curli fibers (VF1138) - Adherence (VFC0001)] [Escherichia coli O25b:H4-ST131]	
data/genomes/EHEC_Pathogen.fasta	NC_002695.2	1464244	1464576	+	csgC	1-333/333	===============	0/0	100.00	99.70	vfdb	WP_000992818	(csgC) curli assembly protein CsgC [Curli fibers (VF1138) - Adherence (VFC0001)] [Escherichia coli O25b:H4-ST131]	
data/genomes/EHEC_Pathogen.fasta	NC_002695.2	1579702	1581651	+	espX7/nleL	1-1950/1950	===============	0/0	100.00	99.95	vfdb	WP_010904627	(espX7/nleL) Type III secretion system effector NleL putative E3 ubiquitin ligase [TTSS secreted effectors (VF1110) - Effector delivery system (VFC0086)] [Escherichia coli O157:H7 str. EDL933]	
data/genomes/EHEC_Pathogen.fasta	NC_002695.2	1582242	1585643	+	espN	1-3403/3403	========/======	1/1	99.97	99.88	vfdb		(espN) Type III secretion system effector EspN [TTSS secreted effectors (VF1110) - Effector delivery system (VFC0086)] [Escherichia coli O157:H7 str. EDL933]	
data/genomes/EHEC_Pathogen.fasta	NC_002695.2	1587952	1588227	-	espO1-1	1-276/276	===============	0/0	100.00	100.00	vfdb	NP_309594	(espO1-1) type III secreted effector [TTSS secreted effectors (VF1110) - Effector delivery system (VFC0086)] [Escherichia coli O157:H7 str. Sakai]	
data/genomes/EHEC_Pathogen.fasta	NC_002695.2	1588288	1589649	-	espK	1-1362/1362	===============	0/0	100.00	100.00	vfdb	WP_000938118	(espK) Type III secretion system effector EspK [TTSS secreted effectors (VF1110) - Effector delivery system (VFC0086)] [Escherichia coli O157:H7 str. EDL933]	
data/genomes/EHEC_Pathogen.fasta	NC_002695.2	1768356	1769114	+	paa	1-759/759	===============	0/0	100.00	100.00	vfdb	WP_001449026	(paa) outer membrane adhesin Paa [Paa (VF0194) - Adherence (VFC0001)] [Escherichia coli O157:H7 str. EDL933]	
data/genomes/EHEC_Pathogen.fasta	NC_002695.2	1801678	1803003	-	nleA/espI	1-1326/1326	===============	0/0	100.00	100.00	vfdb	WP_001025672	(nleA/espI) Type III secretion system effector NleA [TTSS secreted effectors (VF1110) - Effector delivery system (VFC0086)] [Escherichia coli O157:H7 str. EDL933]	
data/genomes/EHEC_Pathogen.fasta	NC_002695.2	1804830	1805741	+	nleH2	1-912/912	===============	0/0	100.00	100.00	vfdb	WP_000950979	(nleH2) Type III secretion system effector NleH2 [TTSS secreted effectors (VF1110) - Effector delivery system (VFC0086)] [Escherichia coli O157:H7 str. EDL933]	
data/genomes/EHEC_Pathogen.fasta	NC_002695.2	1805807	1806376	+	nleF	1-570/570	===============	0/0	100.00	100.00	vfdb	WP_000938103	(nleF) Type III secretion system effector NleF caspase inhibitor [TTSS secreted effectors (VF1110) - Effector delivery system (VFC0086)] [Escherichia coli O157:H7 str. EDL933]	
data/genomes/EHEC_Pathogen.fasta	NC_002695.2	1806796	1806892	-	east1	21-117/117	..=============	0/0	82.91	97.94	vfdb	AHY03744	(east1) EAST1 [EAST1 (VF0188) - Exotoxin (VFC0235)] [Escherichia coli ONT:HND str. A16]	
data/genomes/EHEC_Pathogen.fasta	NC_002695.2	1809994	1810272	-	espO1-2	1-279/279	===============	0/0	100.00	100.00	vfdb	NP_309848	(espO1-2) type III secreted effector [TTSS secreted effectors (VF1110) - Effector delivery system (VFC0086)] [Escherichia coli O157:H7 str. Sakai]	
data/genomes/EHEC_Pathogen.fasta	NC_002695.2	1810983	1811630	-	nleG-1	1-648/648	===============	0/0	100.00	100.00	vfdb	WP_001303944	(nleG-1) T3SS effector E3 ubiquitin-protein ligase NleG [TTSS secreted effectors (VF1110) - Effector delivery system (VFC0086)] [Escherichia coli O157:H7 str. EDL933]	
data/genomes/EHEC_Pathogen.fasta	NC_002695.2	1811814	1812404	+	espM1	1-591/591	===============	0/0	100.00	100.00	vfdb	WP_001144877	(espM1) Type III secretion system effector EspM1 Rho guanine exchange factor [TTSS secreted effectors (VF1110) - Effector delivery system (VFC0086)] [Escherichia coli O157:H7 str. EDL933]	
data/genomes/EHEC_Pathogen.fasta	NC_002695.2	1970264	1970839	+	nleG2-2	1-576/576	===============	0/0	100.00	99.83	vfdb	WP_001131659	(nleG2-2) DUF1076 domain-containing protein [TTSS secreted effectors (VF1110) - Effector delivery system (VFC0086)] [Escherichia coli O157:H7 str. EDL933]	
data/genomes/EHEC_Pathogen.fasta	NC_002695.2	1970912	1971541	+	nleG6-1	1-630/630	===============	0/0	100.00	100.00	vfdb	WP_001443810	(nleG6-1) DUF1076 domain-containing protein [TTSS secreted effectors (VF1110) - Effector delivery system (VFC0086)] [Escherichia coli O157:H7 str. EDL933]	
data/genomes/EHEC_Pathogen.fasta	NC_002695.2	1971623	1972264	+	nleG5-1	1-642/642	===============	0/0	100.00	100.00	vfdb	WP_001143784	(nleG5-1) DUF1076 domain-containing protein [TTSS secreted effectors (VF1110) - Effector delivery system (VFC0086)] [Escherichia coli O157:H7 str. EDL933]	
data/genomes/EHEC_Pathogen.fasta	NC_002695.2	2043875	2045915	+	vgrG/tssI	1-2065/2142	========/======	1/24	95.28	91.67	vfdb	WP_000103365	(vgrG/tssI) type VI secretion system effector VgrG [T6SS (VF0579) - Effector delivery system (VFC0086)] [Shigella sonnei Ss046]	
data/genomes/EHEC_Pathogen.fasta	NC_002695.2	2063739	2064998	-	espR1	1-1260/1260	===============	0/0	100.00	100.00	vfdb	WP_000671689	(espR1) Type III secretion system effector espR1 [TTSS secreted effectors (VF1110) - Effector delivery system (VFC0086)] [Escherichia coli O157:H7 str. EDL933]	
data/genomes/EHEC_Pathogen.fasta	NC_002695.2	2158854	2159495	-	nleG5-2	1-642/642	===============	0/0	100.00	100.00	vfdb	WP_001143808	(nleG5-2) T3SS effector NleG family protein [TTSS secreted effectors (VF1110) - Effector delivery system (VFC0086)] [Escherichia coli O157:H7 str. EDL933]	
data/genomes/EHEC_Pathogen.fasta	NC_002695.2	2159577	2160206	-	nleG6-2	1-630/630	===============	0/0	100.00	99.84	vfdb	WP_010904693	(nleG6-2) DUF1076 domain-containing protein [TTSS secreted effectors (VF1110) - Effector delivery system (VFC0086)] [Escherichia coli O157:H7 str. EDL933]	
data/genomes/EHEC_Pathogen.fasta	NC_002695.2	2160279	2160854	-	nleG2-3	1-576/576	===============	0/0	100.00	100.00	vfdb	WP_001131658	(nleG2-3) DUF1076 domain-containing protein [TTSS secreted effectors (VF1110) - Effector delivery system (VFC0086)] [Escherichia coli O157:H7 str. EDL933]	
data/genomes/EHEC_Pathogen.fasta	NC_002695.2	2206210	2206324	-	east1	3-117/117	===============	0/0	98.29	90.44	vfdb	BAA94855	(east1) heat-stable enterotoxin 1 [EAST1 (VF0216) - Exotoxin (VFC0235)] [Escherichia coli O44:H18 042]	
data/genomes/EHEC_Pathogen.fasta	NC_002695.2	2209641	2210291	-	nleG7	1-651/651	===============	0/0	100.00	99.85	vfdb	WP_001121226	(nleG7) Type III secretion system effector NleG7 E3 Ubiquitin Ligase [TTSS secreted effectors (VF1111) - Effector delivery system (VFC0086)] [Escherichia coli O55:H7 str. CB9615]	
data/genomes/EHEC_Pathogen.fasta	NC_002695.2	2211002	2211577	-	nleG2-4	1-576/576	===============	0/0	100.00	99.83	vfdb	WP_001131642	(nleG2-4) DUF1076 domain-containing protein [TTSS secreted effectors (VF1111) - Effector delivery system (VFC0086)] [Escherichia coli O55:H7 str. CB9615]	
data/genomes/EHEC_Pathogen.fasta	NC_002695.2	2402943	2404841	+	espL1	1-1899/1899	===============	0/0	100.00	99.95	vfdb	WP_000081129	(espL1) Type III secretion system effector espL1 [TTSS secreted effectors (VF1110) - Effector delivery system (VFC0086)] [Escherichia coli O157:H7 str. EDL933]	
data/genomes/EHEC_Pathogen.fasta	NC_002695.2	2633875	2635014	-	espR3	1-1140/1140	===============	0/0	100.00	99.56	vfdb	WP_000484279	(espR3) Type III secretion system effector espR3 [TTSS secreted effectors (VF1110) - Effector delivery system (VFC0086)] [Escherichia coli O157:H7 str. EDL933]	
data/genomes/EHEC_Pathogen.fasta	NC_002695.2	2635833	2636972	-	espR4	1-1140/1140	===============	0/0	100.00	100.00	vfdb	WP_000484243	(espR4) Type III secretion system effector espR4 [TTSS secreted effectors (VF1110) - Effector delivery system (VFC0086)] [Escherichia coli O157:H7 str. EDL933]	
data/genomes/EHEC_Pathogen.fasta	NC_002695.2	2668710	2669363	+	espJ	1-654/654	===============	0/0	100.00	100.00	vfdb	WP_000022458	(espJ) Type III secretion system effector EspJ adenosine diphosphate (ADP) ribosyltransferase  [TTSS secreted effectors (VF1110) - Effector delivery system (VFC0086)] [Escherichia coli O157:H7 str. EDL933]	
data/genomes/EHEC_Pathogen.fasta	NC_002695.2	2669688	2670680	+	espFu/tccP	1-993/1155	=============..	0/0	85.97	97.08	vfdb	WP_010904784	(espFu/tccP) Type III secretion system effector TccP [TTSS secreted effectors (VF1110) - Effector delivery system (VFC0086)] [Escherichia coli O157:H7 str. EDL933]	
data/genomes/EHEC_Pathogen.fasta	NC_002695.2	2924625	2924894	-	stx1B	1-270/270	===============	0/0	100.00	100.00	vfdb	WP_000752026	(stx1B) shiga-like toxin 1 subunit B encoded within prophage CP-933V [Stx (VF0206) - Exotoxin (VFC0235)] [Escherichia coli O157:H7 str. EDL933]	
data/genomes/EHEC_Pathogen.fasta	NC_002695.2	2924904	2925851	-	stx1A	1-948/948	===============	0/0	100.00	100.00	vfdb	WP_000691354	(stx1A) shiga-like toxin 1 subunit A encoded within prophage CP-933V [Stx (VF0206) - Exotoxin (VFC0235)] [Escherichia coli O157:H7 str. EDL933]	
data/genomes/EHEC_Pathogen.fasta	NC_002695.2	3477116	3477706	-	espM2	1-591/591	===============	0/0	100.00	100.00	vfdb	WP_001132157	(espM2) Type III secretion system effector EspM2 Rho guanine exchange factor [TTSS secreted effectors (VF1110) - Effector delivery system (VFC0086)] [Escherichia coli O157:H7 str. EDL933]	
data/genomes/EHEC_Pathogen.fasta	NC_002695.2	3477889	3478539	+	nleG8-2	1-651/651	===============	0/0	100.00	100.00	vfdb	WP_001144077	(nleG8-2) DUF1076 domain-containing protein [TTSS secreted effectors (VF1110) - Effector delivery system (VFC0086)] [Escherichia coli O157:H7 str. EDL933]	
data/genomes/EHEC_Pathogen.fasta	NC_002695.2	3478618	3479676	+	espW	1-1059/1059	===============	0/0	100.00	100.00	vfdb	WP_001301665	(espW) Type III secretion system effector EspW [TTSS secreted effectors (VF1110) - Effector delivery system (VFC0086)] [Escherichia coli O157:H7 str. EDL933]	
data/genomes/EHEC_Pathogen.fasta	NC_002695.2	3479806	3480228	-	nleG6-3	1-423/423	===============	0/0	100.00	100.00	vfdb	WP_000442132	(nleG6-3) DUF1076 domain-containing protein [TTSS secreted effectors (VF1110) - Effector delivery system (VFC0086)] [Escherichia coli O157:H7 str. EDL933]	
data/genomes/EHEC_Pathogen.fasta	NC_002695.2	3587209	3588200	-	rpoS	2-993/993	========/======	2/2	99.80	92.75	vfdb	NP_461845	(rpoS) RNA polymerase sigma factor RpoS [RpoS (VF0112) - Regulation (VFC0301)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
data/genomes/EHEC_Pathogen.fasta	NC_002695.2	3861484	3863133	+	espL2	1-1650/1650	===============	0/0	100.00	99.94	vfdb	WP_001121629	(espL2) Type III secretion system secreted effector EspL2 cysteine protease [TTSS secreted effectors (VF1110) - Effector delivery system (VFC0086)] [Escherichia coli O157:H7 str. EDL933]	
data/genomes/EHEC_Pathogen.fasta	NC_002695.2	3863741	3864730	+	nleB1	1-990/990	===============	0/0	100.00	100.00	vfdb	WP_000953022	(nleB1) Type III secretion system effector nleB1 [TTSS secreted effectors (VF1110) - Effector delivery system (VFC0086)] [Escherichia coli O157:H7 str. EDL933]	
data/genomes/EHEC_Pathogen.fasta	NC_002695.2	3864779	3865453	+	nleE	1-675/675	===============	0/0	100.00	100.00	vfdb	WP_000609742	(nleE) Type III secretion system effector NleE [TTSS secreted effectors (VF1110) - Effector delivery system (VFC0086)] [Escherichia coli O157:H7 str. EDL933]	
data/genomes/EHEC_Pathogen.fasta	NC_002695.2	4388512	4389540	-	chuS	1-1029/1029	===============	0/0	100.00	99.90	vfdb	WP_001017167	(chuS) heme oxygenase ChuS [Chu (VF0234) - Nutritional/Metabolic factor (VFC0272)] [Escherichia coli O157:H7 str. EDL933]	
data/genomes/EHEC_Pathogen.fasta	NC_002695.2	4389589	4391571	-	chuA	1-1983/1983	===============	0/0	100.00	100.00	vfdb	WP_000089593	(chuA) Outer membrane heme/hemoglobin receptor ChuA [Chu (VF0234) - Nutritional/Metabolic factor (VFC0272)] [Escherichia coli O157:H7 str. EDL933]	
data/genomes/EHEC_Pathogen.fasta	NC_002695.2	4392254	4393168	+	chuT	1-915/915	===============	0/0	100.00	100.00	vfdb	WP_001302516	(chuT) periplasmic heme-binding protein ChuT [Chu (VF0234) - Nutritional/Metabolic factor (VFC0272)] [Escherichia coli O157:H7 str. EDL933]	
data/genomes/EHEC_Pathogen.fasta	NC_002695.2	4393188	4394525	+	chuW	1-1338/1338	===============	0/0	100.00	100.00	vfdb	WP_000993317	(chuW) Putative oxygen independent coproporphyrinogen III oxidase [Chu (VF0234) - Nutritional/Metabolic factor (VFC0272)] [Escherichia coli O157:H7 str. EDL933]	
data/genomes/EHEC_Pathogen.fasta	NC_002695.2	4394538	4395032	+	chuX	1-495/495	===============	0/0	100.00	100.00	vfdb	WP_000020049	(chuX) putative heme-binding protein ChuX [Chu (VF0234) - Nutritional/Metabolic factor (VFC0272)] [Escherichia coli O157:H7 str. EDL933]	
